date,year,permno,ticker,ret,ret_pred,me_last_year
2017-03-31,2017,77418,TWX,-0.0050911311991512,0.007899579046678875,95550910.28139305
2017-03-31,2017,87055,COST,-0.053561296314001,0.007898886109305066,88536469.34099834
2017-03-31,2017,89006,MDLZ,-0.0147995529696345,0.007897468491923701,50728497.83436712
2017-03-31,2017,89525,CMCSA,0.0045430781319737,0.007896872685856803,65567784.06689612
2017-03-31,2017,18163,PG,-0.0133963022381067,0.00789468192123057,93937919.18344371
2017-03-31,2017,57665,NKE,-0.0218684449791908,0.00788938221995099,233956089.20640436
2017-03-31,2017,49154,TGT,-0.0609154626727104,0.007885507594578194,88721772.9667886
2017-04-30,2017,86783,PCLN,0.0375568009912967,0.007953260874392002,54965327.04051272
2017-04-30,2017,89006,MDLZ,0.0452645495533943,0.007904628663591373,50728497.83436712
2017-04-30,2017,77668,ESRX,-0.0693370252847671,0.007903871066611124,76546285.55987422
2017-04-30,2017,12369,GM,-0.0203620251268148,0.007902988807324396,90118160.45753479
2017-04-30,2017,77418,TWX,0.0159655883908271,0.007896896913564017,95550910.28139305
2017-04-30,2017,18163,PG,-0.0203716941177845,0.007896431216991667,93937919.18344371
2017-04-30,2017,89525,CMCSA,0.046754416078329,0.007892081586863081,65567784.06689612
2017-04-30,2017,87055,COST,0.0586200840771198,0.007891290258745265,88536469.34099834
2017-04-30,2017,57665,NKE,-0.005741964560002,0.007885605727478009,233956089.20640436
2017-04-30,2017,11308,KO,0.0167295690625906,0.007883618529808685,101360716.3763644
2017-05-31,2017,16429,LEXEA,0.0799005702137947,0.008669563225613698,82034348.99923198
2017-05-31,2017,83443,BRK,0.000423655117629,0.008075915259430742,75732901.42778778
2017-05-31,2017,70519,C,0.0240189787000417,0.008067342752198947,83854397.56217797
2017-05-31,2017,12369,GM,-0.0204965099692344,0.00806178807229313,90118160.45753479
2017-05-31,2017,86946,RAI,0.0426356606185436,0.008059089505012468,90737903.0055008
2017-05-31,2017,86783,PCLN,0.0163903459906578,0.007881650408713204,54965327.04051272
2017-05-31,2017,57665,NKE,-0.0436743944883346,0.007870101273952037,233956089.20640436
2017-05-31,2017,18163,PG,0.0087025593966245,0.007869758330967223,93937919.18344371
2017-05-31,2017,89525,CMCSA,0.0637917891144752,0.007869259423126466,65567784.06689612
2017-05-31,2017,77668,ESRX,-0.0259210970252752,0.007866885876988798,76546285.55987422
2017-06-30,2017,16429,LEXEA,0.0354610383510589,0.00812288897300021,82034348.99923198
2017-06-30,2017,83443,BRK,0.0247458629310131,0.00807705604808902,75732901.42778778
2017-06-30,2017,12369,GM,0.0406719706952571,0.008068109787901323,90118160.45753479
2017-06-30,2017,86946,RAI,-0.0252787973731756,0.008062135513439775,90737903.0055008
2017-06-30,2017,70519,C,0.1047240868210792,0.007979377447561263,83854397.56217797
2017-06-30,2017,86783,PCLN,-0.0035000699572265,0.007897723093049515,54965327.04051272
2017-06-30,2017,57665,NKE,0.1168144568800926,0.007888550759005759,233956089.20640436
2017-06-30,2017,18163,PG,-0.0106708463281393,0.007882192317738403,93937919.18344371
2017-06-30,2017,77668,ESRX,0.068451888859272,0.007875051072210062,76546285.55987422
2017-06-30,2017,87055,COST,-0.1136174723505973,0.007872781450552679,88536469.34099834
2017-07-31,2017,16429,LEXEA,0.0560903139412403,0.008427520894198012,82034348.99923198
2017-07-31,2017,12369,GM,0.0300600975751876,0.008202539774486869,90118160.45753479
2017-07-31,2017,83443,BRK,0.033063743263483,0.00816063851709455,75732901.42778778
2017-07-31,2017,16597,AYX,0.0307377241551876,0.008076652494751113,2790889.839205742
2017-07-31,2017,49154,TGT,0.0837635695934295,0.008060473142898136,88721772.9667886
2017-07-31,2017,25785,F,0.0160858538001775,0.008052973201776177,65379839.0863088
2017-07-31,2017,86783,PCLN,0.0844577848911285,0.008037324245911156,54965327.04051272
2017-07-31,2017,77668,ESRX,-0.0187970045953989,0.008036307365191352,76546285.55987422
2017-07-31,2017,18163,PG,0.0500240735709667,0.008022063096207057,93937919.18344371
2017-07-31,2017,70519,C,0.0234748777002096,0.008016546666527808,83854397.56217797
2017-08-31,2017,16429,LEXEA,-0.04136723279953,0.008138747139857067,82034348.99923198
2017-08-31,2017,12369,GM,0.015564240515232,0.008068858185161063,90118160.45753479
2017-08-31,2017,83443,BRK,0.0353775061666965,0.007974227178717107,75732901.42778778
2017-08-31,2017,86783,PCLN,-0.0869706869125366,0.007931299351895559,54965327.04051272
2017-08-31,2017,49154,TGT,-0.0268219411373138,0.007926909510529878,88721772.9667886
2017-08-31,2017,25785,F,-0.0169340930879116,0.00792231221064316,65379839.0863088
2017-08-31,2017,18163,PG,0.0159656126052141,0.007917597852044815,93937919.18344371
2017-08-31,2017,77668,ESRX,0.0028735680971294,0.007916882474740896,76546285.55987422
2017-08-31,2017,57665,NKE,-0.1026248559355735,0.007915459862903446,233956089.20640436
2017-08-31,2017,77418,TWX,-0.0128881046548485,0.0079075618211299,95550910.28139305
2017-09-30,2017,16429,LEXEA,-0.0288900714367628,0.00895192834513054,82034348.99923198
2017-09-30,2017,16597,AYX,-0.1364984810352325,0.00874623939626087,2790889.839205742
2017-09-30,2017,12369,GM,0.1154898777604103,0.0087359442373675,90118160.45753479
2017-09-30,2017,25785,F,0.0852221697568893,0.008641765866268362,65379839.0863088
2017-09-30,2017,49154,TGT,0.0821566060185432,0.008598378964702598,88721772.9667886
2017-09-30,2017,57665,NKE,-0.018178429454565,0.008571652440836018,233956089.20640436
2017-09-30,2017,86783,PCLN,-0.0114789912477135,0.008567406511534974,54965327.04051272
2017-09-30,2017,87842,MET,0.1093316003680229,0.008541918250173518,77161574.08103879
2017-09-30,2017,83443,BRK,0.0119231818243861,0.00853090505615711,75732901.42778778
2017-09-30,2017,77668,ESRX,0.0079592484980821,0.00852947744206906,76546285.55987422
2017-10-31,2017,16429,LEXEA,-0.1319902539253235,0.008468760666526106,82034348.99923198
2017-10-31,2017,12369,GM,0.0643882751464843,0.008108143685461254,90118160.45753479
2017-10-31,2017,83443,BRK,0.0197468623518943,0.008052529503804053,75732901.42778778
2017-10-31,2017,57665,NKE,0.060559369623661,0.008049716205292604,233956089.20640436
2017-10-31,2017,16597,AYX,0.1089837625622749,0.008030405535649284,2790889.839205742
2017-10-31,2017,25785,F,0.0375940017402172,0.008026886615659073,65379839.0863088
2017-10-31,2017,18163,PG,-0.0434206090867519,0.008024652737019026,93937919.18344371
2017-10-31,2017,49154,TGT,0.0005084323929622,0.008020788551770712,88721772.9667886
2017-10-31,2017,77668,ESRX,-0.0320593602955341,0.008019168136720538,76546285.55987422
2017-10-31,2017,77418,TWX,-0.0366763882339,0.008018648808352803,95550910.28139305
2017-11-30,2017,16429,LEXEA,-0.0221257414668798,0.008692745412564089,82034348.99923198
2017-11-30,2017,19502,WBA,0.1039687022566795,0.007974003379869254,94887768.49550183
2017-11-30,2017,12369,GM,0.0025593440514057,0.007916957836573913,90118160.45753479
2017-11-30,2017,57665,NKE,0.098745159804821,0.007896746722433864,233956089.20640436
2017-11-30,2017,77668,ESRX,0.0634687468409538,0.00789496666164185,76546285.55987422
2017-11-30,2017,25785,F,0.0203748978674411,0.007892795397763013,65379839.0863088
2017-11-30,2017,18163,PG,0.042274747043848,0.007889529720064152,93937919.18344371
2017-11-30,2017,49154,TGT,0.0250677615404129,0.007886544860352186,88721772.9667886
2017-11-30,2017,87055,COST,0.1480630189180374,0.007882368079605781,88536469.34099834
2017-11-30,2017,86783,PCLN,-0.0900907963514328,0.00787911075199969,54965327.04051272
2017-12-31,2017,16429,LEXEA,-0.0166370887309312,0.008849346192167854,82034348.99923198
2017-12-31,2017,57665,NKE,0.0385634079575538,0.007939235857587691,233956089.20640436
2017-12-31,2017,12369,GM,-0.039916418492794,0.007936918399950584,90118160.45753479
2017-12-31,2017,86783,PCLN,-0.0011323557700961,0.007922707586345636,54965327.04051272
2017-12-31,2017,25785,F,-0.002396220806986,0.007922432488437017,65379839.0863088
2017-12-31,2017,77668,ESRX,0.1451365351676941,0.007921095760618673,76546285.55987422
2017-12-31,2017,18163,PG,0.0210023280233144,0.00792073838818976,93937919.18344371
2017-12-31,2017,87055,COST,0.0091633815318346,0.007916762748530572,88536469.34099834
2017-12-31,2017,77418,TWX,-0.0004371207032818,0.0079134489185895,95550910.28139305
2017-12-31,2017,89525,CMCSA,0.0668619647622108,0.007909846910768173,65567784.06689612
2018-01-31,2018,76841,BIIB,0.0917851328849792,0.008312135177069462,207444101.05470213
2018-01-31,2018,57665,NKE,0.0906475111842155,0.008311677504514938,274562252.09642154
2018-01-31,2018,59328,INTC,0.0428942702710628,0.008309050613770987,86896332.69910876
